Variable,Label,Code,Category,Frequency,Percent,Missing
gwpol,"UNDERSTANDING OF GLOBAL WARMING BY ELECTED OFFICIALS",1.0,"Very well",74.0,0.0,
gwpol,"UNDERSTANDING OF GLOBAL WARMING BY ELECTED OFFICIALS",5.0,"Not at all",336.0,0.01,
gwpol,"UNDERSTANDING OF GLOBAL WARMING BY ELECTED OFFICIALS",8.0,"DONT KNOW",58.0,0.0,*
gwpol,"UNDERSTANDING OF GLOBAL WARMING BY ELECTED OFFICIALS",9.0,"NO ANSWER",7.0,0.0,*
gwbiz,"UNDERSTANDING OF GLOBAL WARMING BY BUSINESS LEADERS",0.0,"IAP",58196.0,0.98,*
gwbiz,"UNDERSTANDING OF GLOBAL WARMING BY BUSINESS LEADERS",1.0,"Very well",51.0,0.0,
gwbiz,"UNDERSTANDING OF GLOBAL WARMING BY BUSINESS LEADERS",5.0,"Not at all",337.0,0.01,
gwbiz,"UNDERSTANDING OF GLOBAL WARMING BY BUSINESS LEADERS",8.0,"DONT KNOW",52.0,0.0,*
gwbiz,"UNDERSTANDING OF GLOBAL WARMING BY BUSINESS LEADERS",9.0,"NO ANSWER",9.0,0.0,*
sciagrgw,"EXTENT OF AGREEMENT ON GLOBAL WARMING AMG ENV SCIENTISTS",0.0,"IAP",58196.0,0.98,*
sciagrgw,"EXTENT OF AGREEMENT ON GLOBAL WARMING AMG ENV SCIENTISTS",1.0,"Near Complete agreement",182.0,0.0,
sciagrgw,"EXTENT OF AGREEMENT ON GLOBAL WARMING AMG ENV SCIENTISTS",5.0,"No agreement at all",102.0,0.0,
sciagrgw,"EXTENT OF AGREEMENT ON GLOBAL WARMING AMG ENV SCIENTISTS",8.0,"DONT KNOW",109.0,0.0,*
sciagrgw,"EXTENT OF AGREEMENT ON GLOBAL WARMING AMG ENV SCIENTISTS",9.0,"NO ANSWER",9.0,0.0,*
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",0.0,"IAP",58196.0,0.98,*
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",1.0,"A great deal of influence",657.0,0.01,
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",2.0,"A fair amount",531.0,0.01,
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",3.0,"A little influence",115.0,0.0,
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",4.0,"None at all",40.0,0.0,
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",8.0,"DONT KNOW",54.0,0.0,*
sciinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ENVIRONMNTAL SCIENTISTS",9.0,"NO ANSWER",6.0,0.0,*
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",0.0,"IAP",58196.0,0.98,*
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",1.0,"A great deal of influence",208.0,0.0,
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",2.0,"A fair amount",462.0,0.01,
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",3.0,"A little influence",478.0,0.01,
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",4.0,"None at all",195.0,0.0,
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",8.0,"DONT KNOW",54.0,0.0,*
polinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:ELECTED OFFICIAL",9.0,"NO ANSWER",6.0,0.0,*
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",0.0,"IAP",58196.0,0.98,*
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",1.0,"A great deal of influence",128.0,0.0,
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",2.0,"A fair amount",321.0,0.01,
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",3.0,"A little influence",540.0,0.01,
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",4.0,"None at all",350.0,0.01,
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",8.0,"DONT KNOW",58.0,0.0,*
bizinfgw,"INFLUENCE ON GLOBAL WARMING POLICY:BUSINESS LEADER",9.0,"NO ANSWER",6.0,0.0,*
scibstgw,"BEST POLICY VS NARROW INTEREST:ENVIRONMENTAL SCIENTIST",0.0,"IAP",58196.0,0.98,*
scibstgw,"BEST POLICY VS NARROW INTEREST:ENVIRONMENTAL SCIENTIST",1.0,"What is best for the country",561.0,0.01,
scibstgw,"BEST POLICY VS NARROW INTEREST:ENVIRONMENTAL SCIENTIST",5.0,"Own narrow interests",90.0,0.0,
scibstgw,"BEST POLICY VS NARROW INTEREST:ENVIRONMENTAL SCIENTIST",8.0,"DONT KNOW",66.0,0.0,*
scibstgw,"BEST POLICY VS NARROW INTEREST:ENVIRONMENTAL SCIENTIST",9.0,"NO ANSWER",6.0,0.0,*
polbstgw,"BEST POLICY VS NARROW INTEREST:ELECTED OFFICIAL",0.0,"IAP",58196.0,0.98,*
polbstgw,"BEST POLICY VS NARROW INTEREST:ELECTED OFFICIAL",1.0,"What is best for the country",122.0,0.0,
polbstgw,"BEST POLICY VS NARROW INTEREST:ELECTED OFFICIAL",5.0,"Own narrow interests",369.0,0.01,
polbstgw,"BEST POLICY VS NARROW INTEREST:ELECTED OFFICIAL",8.0,"DONT KNOW",70.0,0.0,*
polbstgw,"BEST POLICY VS NARROW INTEREST:ELECTED OFFICIAL",9.0,"NO ANSWER",7.0,0.0,*
bizbstgw,"BEST POLICY VS NARROW INTEREST:BUSINESS LEADER",0.0,"IAP",58196.0,0.98,*
bizbstgw,"BEST POLICY VS NARROW INTEREST:BUSINESS LEADER",1.0,"What is best for the country",76.0,0.0,
bizbstgw,"BEST POLICY VS NARROW INTEREST:BUSINESS LEADER",5.0,"Own narrow interests",476.0,0.01,
bizbstgw,"BEST POLICY VS NARROW INTEREST:BUSINESS LEADER",8.0,"DONT KNOW",65.0,0.0,*
bizbstgw,"BEST POLICY VS NARROW INTEREST:BUSINESS LEADER",9.0,"NO ANSWER",7.0,0.0,*
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",0.0,"IAP",58671.0,0.98,*
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",1.0,"Strongly favor",645.0,0.01,
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",2.0,"Favor",197.0,0.0,
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",3.0,"Neither favor nor oppose",52.0,0.0,
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",4.0,"Oppose",14.0,0.0,
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",5.0,"Strongly oppose",9.0,0.0,
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",8.0,"DONT KNOW",10.0,0.0,*
gasregs,"HOW MUCH R FAVOR REQUIRING TO MAKE CARS USING LESS GASOLINE",9.0,"NO ANSWER",1.0,0.0,*
scmed,"HOW WELL MEDICAL RESEARCHERS UNDERSTAND STEM CELLS",0.0,"IAP",58196.0,0.98,*
scmed,"HOW WELL MEDICAL RESEARCHERS UNDERSTAND STEM CELLS",1.0,"Very well",685.0,0.01,
scmed,"HOW WELL MEDICAL RESEARCHERS UNDERSTAND STEM CELLS",5.0,"Not at all",39.0,0.0,
scmed,"HOW WELL MEDICAL RESEARCHERS UNDERSTAND STEM CELLS",8.0,"DONT KNOW",81.0,0.0,*
scmed,"HOW WELL MEDICAL RESEARCHERS UNDERSTAND STEM CELLS",9.0,"NO ANSWER",7.0,0.0,*
screlig,"HOW WELL RELIGIOUS LEADERS UNDERSTAND STEM CELLS",0.0,"IAP",58196.0,0.98,*
screlig,"HOW WELL RELIGIOUS LEADERS UNDERSTAND STEM CELLS",1.0,"Very well",76.0,0.0,
screlig,"HOW WELL RELIGIOUS LEADERS UNDERSTAND STEM CELLS",5.0,"Not at all",359.0,0.01,
screlig,"HOW WELL RELIGIOUS LEADERS UNDERSTAND STEM CELLS",8.0,"DONT KNOW",83.0,0.0,*
screlig,"HOW WELL RELIGIOUS LEADERS UNDERSTAND STEM CELLS",9.0,"NO ANSWER",7.0,0.0,*
scpol,"HOW WELL ELECTED OFFICIALS UNDERSTAND STEM CELLS",0.0,"IAP",58196.0,0.98,*
scpol,"HOW WELL ELECTED OFFICIALS UNDERSTAND STEM CELLS",1.0,"Very well",46.0,0.0,
scpol,"HOW WELL ELECTED OFFICIALS UNDERSTAND STEM CELLS",5.0,"Not at all",307.0,0.01,
scpol,"HOW WELL ELECTED OFFICIALS UNDERSTAND STEM CELLS",8.0,"DONT KNOW",80.0,0.0,*
scpol,"HOW WELL ELECTED OFFICIALS UNDERSTAND STEM CELLS",9.0,"NO ANSWER",8.0,0.0,*
medagrsc,"AGREEMENT BY MED RESEARCHERS ON IMPORTANCE OF STEM CELL RSCH",0.0,"IAP",58196.0,0.98,*
medagrsc,"AGREEMENT BY MED RESEARCHERS ON IMPORTANCE OF STEM CELL RSCH",1.0,"Near Complete agreement",308.0,0.01,
medagrsc,"AGREEMENT BY MED RESEARCHERS ON IMPORTANCE OF STEM CELL RSCH",5.0,"No agreement at all",62.0,0.0,
medagrsc,"AGREEMENT BY MED RESEARCHERS ON IMPORTANCE OF STEM CELL RSCH",8.0,"DONT KNOW",114.0,0.0,*
medagrsc,"AGREEMENT BY MED RESEARCHERS ON IMPORTANCE OF STEM CELL RSCH",9.0,"NO ANSWER",8.0,0.0,*
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",0.0,"IAP",58196.0,0.98,*
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",1.0,"A great deal of influence",539.0,0.01,
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",2.0,"A fair amount",591.0,0.01,
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",3.0,"A little influence",157.0,0.0,
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",4.0,"None at all",47.0,0.0,
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",8.0,"DONT KNOW",61.0,0.0,*
medinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:MEDICAL RESEARCHERS",9.0,"NO ANSWER",8.0,0.0,*
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",0.0,"IAP",58196.0,0.98,*
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",1.0,"A great deal of influence",102.0,0.0,
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",2.0,"A fair amount",282.0,0.0,
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",3.0,"A little influence",519.0,0.01,
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",4.0,"None at all",424.0,0.01,
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",8.0,"DONT KNOW",68.0,0.0,*
relinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:RELIGIOUS LEADERS",9.0,"NO ANSWER",8.0,0.0,*
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",0.0,"IAP",58196.0,0.98,*
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",1.0,"A great deal of influence",159.0,0.0,
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",2.0,"A fair amount",476.0,0.01,
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",3.0,"A little influence",457.0,0.01,
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",4.0,"None at all",233.0,0.0,
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",8.0,"DONT KNOW",69.0,0.0,*
polinfsc,"INFLUENCE ON FUNDING FOR STEM CELL RSCH:ELECTED OFFICIALS",9.0,"NO ANSWER",9.0,0.0,*
medbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:MED RESEARCHER",0.0,"IAP",58196.0,0.98,*
medbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:MED RESEARCHER",1.0,"What is best for the country",440.0,0.01,
medbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:MED RESEARCHER",5.0,"Own narrow interests",91.0,0.0,
medbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:MED RESEARCHER",8.0,"DONT KNOW",63.0,0.0,*
medbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:MED RESEARCHER",9.0,"NO ANSWER",8.0,0.0,*
relbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:RELIG LEADER",0.0,"IAP",58196.0,0.98,*
relbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:RELIG LEADER",1.0,"What is best for the country",150.0,0.0,
relbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:RELIG LEADER",5.0,"Own narrow interests",374.0,0.01,
relbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:RELIG LEADER",8.0,"DONT KNOW",75.0,0.0,*
relbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:RELIG LEADER",9.0,"NO ANSWER",10.0,0.0,*
polbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:ELECTED OFFICIAL",0.0,"IAP",58196.0,0.98,*
polbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:ELECTED OFFICIAL",1.0,"What is best for the country",101.0,0.0,
polbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:ELECTED OFFICIAL",5.0,"Own narrow interests",341.0,0.01,
polbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:ELECTED OFFICIAL",8.0,"DONT KNOW",62.0,0.0,*
polbstsc,"BEST POLICY ON STEM CELL VS NARROW INTEREST:ELECTED OFFICIAL",9.0,"NO ANSWER",8.0,0.0,*
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",0.0,"IAP",58196.0,0.98,*
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",1.0,"Definitely should fund such research",399.0,0.01,
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",2.0,"Probably should fund such research",575.0,0.01,
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",3.0,"Probably should not fund such research",189.0,0.0,
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",4.0,"Definitely should not fund such research",135.0,0.0,
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",8.0,"DONT KNOW",89.0,0.0,*
scresrch,"GOVERNMENT SHOULD FUND STEM CELL RESEARCH",9.0,"NO ANSWER",16.0,0.0,*
txeco,"HOW WELL ECONOMIST KNOWS EFFECT OF REDUCING FED INCOME TAX",0.0,"IAP",58197.0,0.98,*
txeco,"HOW WELL ECONOMIST KNOWS EFFECT OF REDUCING FED INCOME TAX",1.0,"Very well",401.0,0.01,
txeco,"HOW WELL ECONOMIST KNOWS EFFECT OF REDUCING FED INCOME TAX",5.0,"Not at all",107.0,0.0,
txeco,"HOW WELL ECONOMIST KNOWS EFFECT OF REDUCING FED INCOME TAX",8.0,"DONT KNOW",87.0,0.0,*
txeco,"HOW WELL ECONOMIST KNOWS EFFECT OF REDUCING FED INCOME TAX",9.0,"NO ANSWER",4.0,0.0,*
txbiz,"HOW WELL BUSINESS LEADER KNOWS EFFECT OF REDUCING FED INC TAX",0.0,"IAP",58197.0,0.98,*
txbiz,"HOW WELL BUSINESS LEADER KNOWS EFFECT OF REDUCING FED INC TAX",1.0,"Very well",223.0,0.0,
txbiz,"HOW WELL BUSINESS LEADER KNOWS EFFECT OF REDUCING FED INC TAX",5.0,"Not at all",108.0,0.0,
txbiz,"HOW WELL BUSINESS LEADER KNOWS EFFECT OF REDUCING FED INC TAX",8.0,"DONT KNOW",73.0,0.0,*
txbiz,"HOW WELL BUSINESS LEADER KNOWS EFFECT OF REDUCING FED INC TAX",9.0,"NO ANSWER",3.0,0.0,*
txpol,"HOW WELL ELECTED OFFICIAL KNOWS EFFECT OF REDUCING FED INC TAX",0.0,"IAP",58197.0,0.98,*
txpol,"HOW WELL ELECTED OFFICIAL KNOWS EFFECT OF REDUCING FED INC TAX",1.0,"Very well",158.0,0.0,
txpol,"HOW WELL ELECTED OFFICIAL KNOWS EFFECT OF REDUCING FED INC TAX",5.0,"Not at all",216.0,0.0,
txpol,"HOW WELL ELECTED OFFICIAL KNOWS EFFECT OF REDUCING FED INC TAX",8.0,"DONT KNOW",68.0,0.0,*
txpol,"HOW WELL ELECTED OFFICIAL KNOWS EFFECT OF REDUCING FED INC TAX",9.0,"NO ANSWER",5.0,0.0,*
ecoagree,"AGREEMENT BY ECONOMISTS ON EFFECT OF REDUCING FED INC TAX",0.0,"IAP",58197.0,0.98,*
ecoagree,"AGREEMENT BY ECONOMISTS ON EFFECT OF REDUCING FED INC TAX",1.0,"Near Complete agreement",64.0,0.0,
ecoagree,"AGREEMENT BY ECONOMISTS ON EFFECT OF REDUCING FED INC TAX",5.0,"No agreement at all",187.0,0.0,
ecoagree,"AGREEMENT BY ECONOMISTS ON EFFECT OF REDUCING FED INC TAX",8.0,"DONT KNOW",176.0,0.0,*
ecoagree,"AGREEMENT BY ECONOMISTS ON EFFECT OF REDUCING FED INC TAX",9.0,"NO ANSWER",9.0,0.0,*
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",0.0,"IAP",58197.0,0.98,*
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",1.0,"A great deal of influence",275.0,0.0,
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",2.0,"A fair amount",705.0,0.01,
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",3.0,"A little influence",264.0,0.0,
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",4.0,"None at all",68.0,0.0,
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",8.0,"DONT KNOW",86.0,0.0,*
ecoinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ECONOMISTS",9.0,"NO ANSWER",4.0,0.0,*
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",0.0,"IAP",58197.0,0.98,*
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",1.0,"A great deal of influence",147.0,0.0,
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",2.0,"A fair amount",553.0,0.01,
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",3.0,"A little influence",471.0,0.01,
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",4.0,"None at all",160.0,0.0,
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",8.0,"DONT KNOW",67.0,0.0,*
bizinftx,"INFLUENCE ON REDUCING FED INC TAX  BY BUSINESS LEADERS",9.0,"NO ANSWER",4.0,0.0,*
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",0.0,"IAP",58197.0,0.98,*
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",1.0,"A great deal of influence",304.0,0.01,
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",2.0,"A fair amount",536.0,0.01,
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",3.0,"A little influence",348.0,0.01,
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",4.0,"None at all",142.0,0.0,
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",8.0,"DONT KNOW",66.0,0.0,*
polinftx,"INFLUENCE ON REDUCING FED INC TAX  BY ELECTED OFFICIALS",9.0,"NO ANSWER",6.0,0.0,*
ecobsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ECONOMIST",0.0,"IAP",58197.0,0.98,*
ecobsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ECONOMIST",1.0,"What is best for the country",291.0,0.0,
ecobsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ECONOMIST",5.0,"Own narrow interests",126.0,0.0,
ecobsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ECONOMIST",8.0,"DONT KNOW",84.0,0.0,*
ecobsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ECONOMIST",9.0,"NO ANSWER",4.0,0.0,*
bizbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:BUSINESS LEADER",0.0,"IAP",58197.0,0.98,*
bizbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:BUSINESS LEADER",1.0,"What is best for the country",57.0,0.0,
bizbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:BUSINESS LEADER",5.0,"Own narrow interests",389.0,0.01,
bizbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:BUSINESS LEADER",8.0,"DONT KNOW",66.0,0.0,*
bizbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:BUSINESS LEADER",9.0,"NO ANSWER",4.0,0.0,*
polbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ELECTED OFFICIAL",0.0,"IAP",58197.0,0.98,*
polbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ELECTED OFFICIAL",1.0,"What is best for the country",113.0,0.0,
polbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ELECTED OFFICIAL",5.0,"Own narrow interests",359.0,0.01,
polbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ELECTED OFFICIAL",8.0,"DONT KNOW",62.0,0.0,*
polbsttx,"BEST POLICY VS NARROW INTEREST ON FED INC TAX:ELECTED OFFICIAL",9.0,"NO ANSWER",4.0,0.0,*
gmmed,"HOW WELL MED RESEARCHER KNOW RISK BY GENETICALLY MODIFIED FOODS",0.0,"IAP",58663.0,0.98,*
gmmed,"HOW WELL MED RESEARCHER KNOW RISK BY GENETICALLY MODIFIED FOODS",1.0,"Very well",296.0,0.0,
gmmed,"HOW WELL MED RESEARCHER KNOW RISK BY GENETICALLY MODIFIED FOODS",5.0,"Not at all",53.0,0.0,
gmmed,"HOW WELL MED RESEARCHER KNOW RISK BY GENETICALLY MODIFIED FOODS",8.0,"DONT KNOW",54.0,0.0,*
gmmed,"HOW WELL MED RESEARCHER KNOW RISK BY GENETICALLY MODIFIED FOODS",9.0,"NO ANSWER",1.0,0.0,*
gmpol,"HOW WELL ELECTED OFFICIAL KNOW RISK BY GENETICALLY MODIFIED FOODS",0.0,"IAP",58663.0,0.98,*
gmpol,"HOW WELL ELECTED OFFICIAL KNOW RISK BY GENETICALLY MODIFIED FOODS",1.0,"Very well",33.0,0.0,
gmpol,"HOW WELL ELECTED OFFICIAL KNOW RISK BY GENETICALLY MODIFIED FOODS",5.0,"Not at all",285.0,0.0,
gmpol,"HOW WELL ELECTED OFFICIAL KNOW RISK BY GENETICALLY MODIFIED FOODS",8.0,"DONT KNOW",51.0,0.0,*
gmpol,"HOW WELL ELECTED OFFICIAL KNOW RISK BY GENETICALLY MODIFIED FOODS",9.0,"NO ANSWER",0.0,0.0,*
gmbiz,"HOW WELL BUSINESS LEADER KNOW RISK BY GENETICALLY MODIFIED FOODS",0.0,"IAP",58663.0,0.98,*
gmbiz,"HOW WELL BUSINESS LEADER KNOW RISK BY GENETICALLY MODIFIED FOODS",1.0,"Very well",37.0,0.0,
gmbiz,"HOW WELL BUSINESS LEADER KNOW RISK BY GENETICALLY MODIFIED FOODS",5.0,"Not at all",266.0,0.0,
gmbiz,"HOW WELL BUSINESS LEADER KNOW RISK BY GENETICALLY MODIFIED FOODS",8.0,"DONT KNOW",52.0,0.0,*
gmbiz,"HOW WELL BUSINESS LEADER KNOW RISK BY GENETICALLY MODIFIED FOODS",9.0,"NO ANSWER",0.0,0.0,*
medagrgm,"MED RESEARCHER:AGREEMENT ON EFFECT OF GENETICALLY MODIFIED FOOD",0.0,"IAP",58663.0,0.98,*
medagrgm,"MED RESEARCHER:AGREEMENT ON EFFECT OF GENETICALLY MODIFIED FOOD",1.0,"Near Complete agreement",76.0,0.0,
medagrgm,"MED RESEARCHER:AGREEMENT ON EFFECT OF GENETICALLY MODIFIED FOOD",5.0,"No agreement at all",76.0,0.0,
medagrgm,"MED RESEARCHER:AGREEMENT ON EFFECT OF GENETICALLY MODIFIED FOOD",8.0,"DONT KNOW",121.0,0.0,*
medagrgm,"MED RESEARCHER:AGREEMENT ON EFFECT OF GENETICALLY MODIFIED FOOD",9.0,"NO ANSWER",0.0,0.0,*
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",0.0,"IAP",58663.0,0.98,*
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",1.0,"A great deal of influence",387.0,0.01,
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",2.0,"A fair amount",371.0,0.01,
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",3.0,"A little influence",99.0,0.0,
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",4.0,"None at all",30.0,0.0,
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",8.0,"DONT KNOW",49.0,0.0,*
medinfgm,"INFLUENCE ON RESTRICTING GMF BY MEDICAL RESEARCHERS",9.0,"NO ANSWER",0.0,0.0,*
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",0.0,"IAP",58663.0,0.98,*
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",1.0,"A great deal of influence",72.0,0.0,
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",2.0,"A fair amount",273.0,0.0,
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",3.0,"A little influence",339.0,0.01,
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",4.0,"None at all",200.0,0.0,
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",8.0,"DONT KNOW",52.0,0.0,*
polinfgm,"INFLUENCE ON RESTRICTING GMF BY ELECTED OFFICIALS",9.0,"NO ANSWER",0.0,0.0,*
